ensembl_transcript_id,exon_chrom_start,exon_chrom_end,ensembl_exon_id,cds_start,cds_end,phase,end_phase,genomic_coding_start,genomic_coding_end,strand
ENST00000357376,54982515,54982653,ENSE00003671987,2604,2742,2,0,54982515,54982653,-1
ENST00000357376,54974695,54974764,ENSE00000809957,2743,2812,0,1,54974695,54974764,-1
ENST00000357376,54973821,54973867,ENSE00000809956,2813,2859,1,0,54973821,54973867,-1
ENST00000357376,54973563,54973621,ENSE00003581476,2860,2918,0,2,54973563,54973621,-1
ENST00000357376,55028164,55028220,ENSE00003549874,NA,NA,-1,-1,NA,NA,-1
ENST00000357376,55025086,55027485,ENSE00003542139,1,2395,-1,1,55025086,55027480,-1
ENST00000357376,54972189,54973198,ENSE00001555275,2919,2961,2,-1,54973156,54973198,-1
ENST00000357376,55049079,55049198,ENSE00001518994,NA,NA,-1,-1,NA,NA,-1
ENST00000337526,54987491,54987698,ENSE00001330486,3014,3221,1,2,54987491,54987698,-1
ENST00000337526,54982515,54982653,ENSE00003671987,3222,3360,2,0,54982515,54982653,-1
ENST00000337526,54974695,54974764,ENSE00000809957,3361,3430,0,1,54974695,54974764,-1
ENST00000337526,54973821,54973867,ENSE00000809956,3431,3477,1,0,54973821,54973867,-1
ENST00000337526,54973563,54973621,ENSE00003581476,3478,3536,0,2,54973563,54973621,-1
ENST00000337526,54972189,54973198,ENSE00001555275,3537,3579,2,-1,54973156,54973198,-1
ENST00000337526,55049745,55050451,ENSE00003850245,1,556,-1,1,55049745,55050300,-1
ENST00000337526,55028164,55028220,ENSE00003515856,557,613,1,1,55028164,55028220,-1
ENST00000337526,55025086,55027485,ENSE00003529090,614,3013,1,1,55025086,55027485,-1
ENST00000317610,54987491,54987698,ENSE00001330486,557,764,1,2,54987491,54987698,-1
ENST00000317610,54982515,54982653,ENSE00003671987,765,903,2,0,54982515,54982653,-1
ENST00000317610,54974695,54974764,ENSE00000809957,904,973,0,1,54974695,54974764,-1
ENST00000317610,54973821,54973867,ENSE00000809956,974,1020,1,0,54973821,54973867,-1
ENST00000317610,54973563,54973621,ENSE00003581476,1021,1079,0,2,54973563,54973621,-1
ENST00000317610,54972189,54973198,ENSE00001555275,1080,1122,2,-1,54973156,54973198,-1
ENST00000317610,55049745,55050544,ENSE00001330411,1,556,-1,1,55049745,55050300,-1
ENST00000357732,54987491,54987698,ENSE00001330486,614,821,1,2,54987491,54987698,-1
ENST00000357732,54982515,54982653,ENSE00003671987,822,960,2,0,54982515,54982653,-1
ENST00000357732,54974695,54974764,ENSE00000809957,961,1030,0,1,54974695,54974764,-1
ENST00000357732,54973821,54973867,ENSE00000809956,1031,1077,1,0,54973821,54973867,-1
ENST00000357732,54973563,54973621,ENSE00003581476,1078,1136,0,2,54973563,54973621,-1
ENST00000357732,54972189,54973198,ENSE00001555275,1137,1179,2,-1,54973156,54973198,-1
ENST00000357732,55028164,55028220,ENSE00003515856,557,613,1,1,55028164,55028220,-1
ENST00000357732,55049745,55050544,ENSE00001330411,1,556,-1,1,55049745,55050300,-1
ENST00000394611,54987491,54987698,ENSE00001330486,2396,2603,1,2,54987491,54987698,-1
ENST00000394611,54982515,54982653,ENSE00003671987,2604,2742,2,0,54982515,54982653,-1
ENST00000394611,54974695,54974764,ENSE00000809957,2743,2812,0,1,54974695,54974764,-1
ENST00000394611,54973821,54973867,ENSE00000809956,2813,2859,1,0,54973821,54973867,-1
ENST00000394611,54973563,54973621,ENSE00003581476,2860,2918,0,2,54973563,54973621,-1
ENST00000394611,55028164,55028220,ENSE00003549874,NA,NA,-1,-1,NA,NA,-1
ENST00000394611,55025086,55027485,ENSE00003542139,1,2395,-1,1,55025086,55027480,-1
ENST00000394611,54972189,54973198,ENSE00001555275,2919,2961,2,-1,54973156,54973198,-1
ENST00000394611,55050428,55050598,ENSE00001476633,NA,NA,-1,-1,NA,NA,-1
ENST00000404909,54987491,54987698,ENSE00001330486,2396,2603,1,2,54987491,54987698,-1
ENST00000404909,54982515,54982653,ENSE00003671987,2604,2742,2,0,54982515,54982653,-1
ENST00000404909,54974695,54974764,ENSE00000809957,2743,2812,0,1,54974695,54974764,-1
ENST00000404909,54973821,54973867,ENSE00000809956,2813,2859,1,0,54973821,54973867,-1
ENST00000404909,54973563,54973621,ENSE00003581476,2860,2918,0,2,54973563,54973621,-1
ENST00000404909,55028164,55028220,ENSE00003549874,NA,NA,-1,-1,NA,NA,-1
ENST00000404909,55025086,55027485,ENSE00003542139,1,2395,-1,1,55025086,55027480,-1
ENST00000404909,54972189,54973198,ENSE00001555275,2919,2961,2,-1,54973156,54973198,-1
ENST00000404909,55050717,55050828,ENSE00001552513,NA,NA,-1,-1,NA,NA,-1
ENST00000486085,54982515,54982653,ENSE00003671987,144,282,2,0,54982515,54982653,-1
ENST00000486085,54973563,54973621,ENSE00003581476,283,341,0,2,54973563,54973621,-1
ENST00000486085,54987491,54987633,ENSE00001905084,1,143,0,2,54987491,54987633,-1
ENST00000486085,54972585,54973198,ENSE00001381604,342,384,2,-1,54973156,54973198,-1
ENST00000491592,54973563,54974019,ENSE00001907039,NA,NA,-1,-1,NA,NA,-1
ENST00000491592,54972796,54973198,ENSE00001955500,NA,NA,-1,-1,NA,NA,-1
ENST00000485749,54973821,54974191,ENSE00001866266,NA,NA,-1,-1,NA,NA,-1
ENST00000485749,54973563,54973621,ENSE00003635659,NA,NA,-1,-1,NA,NA,-1
ENST00000485749,54972797,54973198,ENSE00001916914,NA,NA,-1,-1,NA,NA,-1
ENST00000438462,54987491,54987698,ENSE00001330486,84,291,1,2,54987491,54987698,-1
ENST00000438462,54982515,54982653,ENSE00003671987,292,430,2,0,54982515,54982653,-1
ENST00000438462,54974695,54974764,ENSE00000809957,431,500,0,1,54974695,54974764,-1
ENST00000438462,54973821,54973867,ENSE00000809956,501,547,1,0,54973821,54973867,-1
ENST00000438462,55049558,55049640,ENSE00001625367,1,83,2,1,55049558,55049640,-1
ENST00000438462,54973513,54973621,ENSE00001769621,548,610,0,-1,54973559,54973621,-1
ENST00000427710,55028164,55028220,ENSE00003549874,NA,NA,-1,-1,NA,NA,-1
ENST00000427710,55112520,55112621,ENSE00001713282,NA,NA,-1,-1,NA,NA,-1
ENST00000427710,55080489,55080639,ENSE00001796977,NA,NA,-1,-1,NA,NA,-1
ENST00000427710,55027207,55027485,ENSE00001674613,1,274,-1,1,55027207,55027480,-1
ENST00000461004,55080489,55080639,ENSE00001796977,NA,NA,-1,-1,NA,NA,-1
ENST00000461004,55112520,55112567,ENSE00001898893,NA,NA,-1,-1,NA,NA,-1
ENST00000461004,55060606,55060753,ENSE00001920678,NA,NA,-1,-1,NA,NA,-1
ENST00000461004,55056483,55056557,ENSE00001942872,NA,NA,-1,-1,NA,NA,-1
ENST00000326197,41160875,41160898,ENSE00003476485,NA,NA,-1,-1,NA,NA,-1
ENST00000326197,41159725,41159933,ENSE00003669611,NA,NA,-1,-1,NA,NA,-1
ENST00000326197,41152599,41152741,ENSE00001146734,1,76,-1,1,41152599,41152674,-1
ENST00000326197,41151614,41151684,ENSE00003526466,77,147,1,0,41151614,41151684,-1
ENST00000326197,41142878,41143112,ENSE00003693990,148,382,0,1,41142878,41143112,-1
ENST00000326197,41116922,41117010,ENSE00000870127,383,471,1,0,41116922,41117010,-1
ENST00000326197,41113283,41113526,ENSE00000768876,472,715,0,1,41113283,41113526,-1
ENST00000326197,41075219,41075451,ENSE00000768714,716,948,1,0,41075219,41075451,-1
ENST00000326197,41070595,41070721,ENSE00000768679,949,1075,0,1,41070595,41070721,-1
ENST00000326197,41048690,41048890,ENSE00003561389,1076,1276,1,1,41048690,41048890,-1
ENST00000326197,41046407,41046598,ENSE00003619263,1277,1468,1,1,41046407,41046598,-1
ENST00000326197,41037362,41037541,ENSE00003469342,1469,1648,1,1,41037362,41037541,-1
ENST00000326197,41033983,41034048,ENSE00003690326,1649,1714,1,1,41033983,41034048,-1
ENST00000326197,41028584,41028726,ENSE00003515629,1715,1857,1,0,41028584,41028726,-1
ENST00000326197,41027202,41028319,ENSE00001190678,1858,1983,0,-1,41028194,41028319,-1
ENST00000372595,41160875,41160898,ENSE00003476485,NA,NA,-1,-1,NA,NA,-1
ENST00000372595,41116922,41117010,ENSE00000870127,200,288,1,0,41116922,41117010,-1
ENST00000372595,41113283,41113526,ENSE00000768876,289,532,0,1,41113283,41113526,-1
ENST00000372595,41075219,41075451,ENSE00000768714,533,765,1,0,41075219,41075451,-1
ENST00000372595,41070595,41070721,ENSE00000768679,766,892,0,1,41070595,41070721,-1
ENST00000372595,41048690,41048890,ENSE00003561389,893,1093,1,1,41048690,41048890,-1
ENST00000372595,41046407,41046598,ENSE00003619263,1094,1285,1,1,41046407,41046598,-1
ENST00000372595,41037362,41037541,ENSE00003469342,1286,1465,1,1,41037362,41037541,-1
ENST00000372595,41033983,41034048,ENSE00003690326,1466,1531,1,1,41033983,41034048,-1
ENST00000372595,41028584,41028726,ENSE00003515629,1532,1674,1,0,41028584,41028726,-1
ENST00000372595,41027202,41028319,ENSE00001190678,1675,1800,0,-1,41028194,41028319,-1
ENST00000372595,41162779,41163017,ENSE00001458168,NA,NA,-1,-1,NA,NA,-1
ENST00000372595,41161364,41161432,ENSE00003554892,NA,NA,-1,-1,NA,NA,-1
ENST00000372595,41151614,41151684,ENSE00003676021,NA,NA,-1,-1,NA,NA,-1
ENST00000372595,41142878,41143112,ENSE00003491976,1,199,-1,1,41142878,41143076,-1
ENST00000337495,41151614,41151684,ENSE00003526466,107,177,1,0,41151614,41151684,-1
ENST00000337495,41142878,41143112,ENSE00003693990,178,412,0,1,41142878,41143112,-1
ENST00000337495,41116922,41117010,ENSE00000870127,413,501,1,0,41116922,41117010,-1
ENST00000337495,41113283,41113526,ENSE00000768876,502,745,0,1,41113283,41113526,-1
ENST00000337495,41075219,41075451,ENSE00000768714,746,978,1,0,41075219,41075451,-1
ENST00000337495,41070595,41070721,ENSE00000768679,979,1105,0,1,41070595,41070721,-1
ENST00000337495,41048690,41048890,ENSE00003561389,1106,1306,1,1,41048690,41048890,-1
ENST00000337495,41046407,41046598,ENSE00003619263,1307,1498,1,1,41046407,41046598,-1
ENST00000337495,41037362,41037541,ENSE00003469342,1499,1678,1,1,41037362,41037541,-1
ENST00000337495,41028584,41028726,ENSE00003515629,1679,1821,1,0,41028584,41028726,-1
ENST00000337495,41027202,41028319,ENSE00001190678,1822,1947,0,-1,41028194,41028319,-1
ENST00000337495,41242059,41242110,ENSE00001458173,NA,NA,-1,-1,NA,NA,-1
ENST00000337495,41186121,41186250,ENSE00003628096,1,13,-1,1,41186121,41186133,-1
ENST00000337495,41161364,41161432,ENSE00003475050,14,82,1,1,41161364,41161432,-1
ENST00000337495,41160875,41160898,ENSE00003503603,83,106,1,1,41160875,41160898,-1
ENST00000372596,41160875,41160898,ENSE00003476485,NA,NA,-1,-1,NA,NA,-1
ENST00000372596,41159725,41159933,ENSE00003669611,NA,NA,-1,-1,NA,NA,-1
ENST00000372596,41116922,41117010,ENSE00000870127,200,288,1,0,41116922,41117010,-1
ENST00000372596,41113283,41113526,ENSE00000768876,289,532,0,1,41113283,41113526,-1
ENST00000372596,41075219,41075451,ENSE00000768714,533,765,1,0,41075219,41075451,-1
ENST00000372596,41070595,41070721,ENSE00000768679,766,892,0,1,41070595,41070721,-1
ENST00000372596,41048690,41048890,ENSE00003561389,893,1093,1,1,41048690,41048890,-1
ENST00000372596,41046407,41046598,ENSE00003619263,1094,1285,1,1,41046407,41046598,-1
ENST00000372596,41037362,41037541,ENSE00003469342,1286,1465,1,1,41037362,41037541,-1
ENST00000372596,41028584,41028726,ENSE00003515629,1466,1608,1,0,41028584,41028726,-1
ENST00000372596,41027202,41028319,ENSE00001190678,1609,1734,0,-1,41028194,41028319,-1
ENST00000372596,41161364,41161432,ENSE00003554892,NA,NA,-1,-1,NA,NA,-1
ENST00000372596,41151614,41151684,ENSE00003676021,NA,NA,-1,-1,NA,NA,-1
ENST00000372596,41142878,41143112,ENSE00003491976,1,199,-1,1,41142878,41143076,-1
ENST00000372596,41242059,41242116,ENSE00001458191,NA,NA,-1,-1,NA,NA,-1
ENST00000372596,41186121,41186250,ENSE00003485002,NA,NA,-1,-1,NA,NA,-1
ENST00000372597,41160875,41160898,ENSE00003476485,NA,NA,-1,-1,NA,NA,-1
ENST00000372597,41142878,41143112,ENSE00003693990,7,241,0,1,41142878,41143112,-1
ENST00000372597,41116922,41117010,ENSE00000870127,242,330,1,0,41116922,41117010,-1
ENST00000372597,41113283,41113526,ENSE00000768876,331,574,0,1,41113283,41113526,-1
ENST00000372597,41075219,41075451,ENSE00000768714,575,807,1,0,41075219,41075451,-1
ENST00000372597,41070595,41070721,ENSE00000768679,808,934,0,1,41070595,41070721,-1
ENST00000372597,41048690,41048890,ENSE00003561389,935,1135,1,1,41048690,41048890,-1
ENST00000372597,41046407,41046598,ENSE00003619263,1136,1327,1,1,41046407,41046598,-1
ENST00000372597,41037362,41037541,ENSE00003469342,1328,1507,1,1,41037362,41037541,-1
ENST00000372597,41028584,41028726,ENSE00003515629,1508,1650,1,0,41028584,41028726,-1
ENST00000372597,41027202,41028319,ENSE00001190678,1651,1776,0,-1,41028194,41028319,-1
ENST00000372597,41161364,41161432,ENSE00003554892,NA,NA,-1,-1,NA,NA,-1
ENST00000372597,41242059,41242116,ENSE00001458191,NA,NA,-1,-1,NA,NA,-1
ENST00000372597,41186121,41186250,ENSE00003485002,NA,NA,-1,-1,NA,NA,-1
ENST00000372597,41159725,41159933,ENSE00003673329,1,6,-1,0,41159725,41159730,-1
ENST00000695335,41151614,41151684,ENSE00003526466,107,177,1,0,41151614,41151684,-1
ENST00000695335,41142878,41143112,ENSE00003693990,178,412,0,1,41142878,41143112,-1
ENST00000695335,41116922,41117010,ENSE00000870127,413,501,1,0,41116922,41117010,-1
ENST00000695335,41113283,41113526,ENSE00000768876,502,745,0,1,41113283,41113526,-1
ENST00000695335,41075219,41075451,ENSE00000768714,746,978,1,0,41075219,41075451,-1
ENST00000695335,41070595,41070721,ENSE00000768679,979,1105,0,1,41070595,41070721,-1
ENST00000695335,41048690,41048890,ENSE00003561389,1106,1306,1,1,41048690,41048890,-1
ENST00000695335,41046407,41046598,ENSE00003619263,1307,1498,1,1,41046407,41046598,-1
ENST00000695335,41037362,41037541,ENSE00003469342,1499,1678,1,1,41037362,41037541,-1
ENST00000695335,41033983,41034048,ENSE00003690326,1679,1744,1,1,41033983,41034048,-1
ENST00000695335,41028584,41028726,ENSE00003515629,1745,1887,1,0,41028584,41028726,-1
ENST00000695335,41027202,41028319,ENSE00001190678,1888,2013,0,-1,41028194,41028319,-1
ENST00000695335,41186121,41186250,ENSE00003628096,1,13,-1,1,41186121,41186133,-1
ENST00000695335,41161364,41161432,ENSE00003475050,14,82,1,1,41161364,41161432,-1
ENST00000695335,41160875,41160898,ENSE00003503603,83,106,1,1,41160875,41160898,-1
ENST00000695335,41242059,41242306,ENSE00003963459,NA,NA,-1,-1,NA,NA,-1
ENST00000472037,41033983,41034048,ENSE00003690326,92,157,1,1,41033983,41034048,-1
ENST00000472037,41028584,41028726,ENSE00003515629,158,300,1,0,41028584,41028726,-1
ENST00000472037,41037362,41037452,ENSE00001929201,1,91,0,1,41037362,41037452,-1
ENST00000472037,41028157,41028319,ENSE00001890171,301,426,0,-1,41028194,41028319,-1
ENST00000472037,41027204,41027475,ENSE00001885547,NA,NA,-1,-1,NA,NA,-1
ENST00000695336,41151614,41151684,ENSE00003526466,107,177,1,0,41151614,41151684,-1
ENST00000695336,41142878,41143112,ENSE00003693990,178,412,0,1,41142878,41143112,-1
ENST00000695336,41116922,41117010,ENSE00000870127,413,501,1,0,41116922,41117010,-1
ENST00000695336,41113283,41113526,ENSE00000768876,502,745,0,1,41113283,41113526,-1
ENST00000695336,41048690,41048890,ENSE00003561389,746,946,1,1,41048690,41048890,-1
ENST00000695336,41046407,41046598,ENSE00003619263,947,1138,1,1,41046407,41046598,-1
ENST00000695336,41037362,41037541,ENSE00003469342,1139,1318,1,1,41037362,41037541,-1
ENST00000695336,41033983,41034048,ENSE00003690326,1319,1384,1,1,41033983,41034048,-1
ENST00000695336,41028584,41028726,ENSE00003515629,1385,1527,1,0,41028584,41028726,-1
ENST00000695336,41161364,41161432,ENSE00003475050,14,82,1,1,41161364,41161432,-1
ENST00000695336,41160875,41160898,ENSE00003503603,83,106,1,1,41160875,41160898,-1
ENST00000695336,41186121,41186202,ENSE00003963461,1,13,-1,1,41186121,41186133,-1
ENST00000695336,41027222,41028319,ENSE00003963457,1528,1653,0,-1,41028194,41028319,-1
ENST00000456518,41142878,41143112,ENSE00003693990,7,241,0,1,41142878,41143112,-1
ENST00000456518,41075219,41075451,ENSE00000768714,242,474,1,0,41075219,41075451,-1
ENST00000456518,41070595,41070721,ENSE00000768679,475,601,0,1,41070595,41070721,-1
ENST00000456518,41048690,41048890,ENSE00003561389,602,802,1,1,41048690,41048890,-1
ENST00000456518,41046407,41046598,ENSE00003619263,803,994,1,1,41046407,41046598,-1
ENST00000456518,41037362,41037541,ENSE00003469342,995,1174,1,1,41037362,41037541,-1
ENST00000456518,41028584,41028726,ENSE00003515629,1175,1317,1,0,41028584,41028726,-1
ENST00000456518,41159725,41159871,ENSE00003719624,1,6,-1,0,41159725,41159730,-1
ENST00000456518,41028192,41028319,ENSE00003749246,1318,1443,0,-1,41028194,41028319,-1
ENST00000460215,41045713,41045836,ENSE00001874040,NA,NA,-1,-1,NA,NA,-1
ENST00000460215,41037362,41037541,ENSE00003683124,NA,NA,-1,-1,NA,NA,-1
ENST00000460215,41028584,41028726,ENSE00003561148,NA,NA,-1,-1,NA,NA,-1
ENST00000498793,41037362,41037541,ENSE00003683124,NA,NA,-1,-1,NA,NA,-1
ENST00000498793,41046418,41046669,ENSE00001818165,NA,NA,-1,-1,NA,NA,-1
ENST00000498793,41033983,41034048,ENSE00003658248,NA,NA,-1,-1,NA,NA,-1
ENST00000498793,41028642,41028726,ENSE00001811564,NA,NA,-1,-1,NA,NA,-1
ENST00000695337,41152599,41152741,ENSE00001146734,1,76,-1,1,41152599,41152674,-1
ENST00000695337,41151614,41151684,ENSE00003526466,77,147,1,0,41151614,41151684,-1
ENST00000695337,41142878,41143112,ENSE00003693990,148,382,0,1,41142878,41143112,-1
ENST00000695337,41116922,41117010,ENSE00000870127,383,471,1,0,41116922,41117010,-1
ENST00000695337,41113283,41113526,ENSE00000768876,472,715,0,1,41113283,41113526,-1
ENST00000695337,41075219,41075451,ENSE00000768714,716,948,1,0,41075219,41075451,-1
ENST00000695337,41070595,41070721,ENSE00000768679,949,1075,0,1,41070595,41070721,-1
ENST00000695337,41048690,41048890,ENSE00003561389,1076,1276,1,1,41048690,41048890,-1
ENST00000695337,41046407,41046598,ENSE00003619263,1277,1468,1,1,41046407,41046598,-1
ENST00000695337,41037362,41037541,ENSE00003469342,1469,1648,1,1,41037362,41037541,-1
ENST00000695337,41159725,41159868,ENSE00003963462,NA,NA,-1,-1,NA,NA,-1
ENST00000695337,41033983,41034102,ENSE00003963460,1649,1680,1,-1,41034071,41034102,-1
ENST00000695337,41028712,41028726,ENSE00003963458,NA,NA,-1,-1,NA,NA,-1
ENST00000489421,41037362,41037541,ENSE00003683124,NA,NA,-1,-1,NA,NA,-1
ENST00000489421,41048690,41048760,ENSE00001880419,NA,NA,-1,-1,NA,NA,-1
ENST00000489421,41046418,41046598,ENSE00001828218,NA,NA,-1,-1,NA,NA,-1
ENST00000489421,41041311,41041565,ENSE00001880181,NA,NA,-1,-1,NA,NA,-1
ENST00000482530,41070595,41070631,ENSE00001849147,NA,NA,-1,-1,NA,NA,-1
ENST00000482530,41048690,41048890,ENSE00003475718,NA,NA,-1,-1,NA,NA,-1
ENST00000482530,41046407,41046598,ENSE00003654984,NA,NA,-1,-1,NA,NA,-1
ENST00000482530,41041422,41041565,ENSE00001909771,NA,NA,-1,-1,NA,NA,-1
ENST00000488592,41242059,41242154,ENSE00001913990,NA,NA,-1,-1,NA,NA,-1
ENST00000488592,41185984,41186250,ENSE00001864783,NA,NA,-1,-1,NA,NA,-1
