geneID,transcriptID,geneName,exonID,classification,rownum,chr,start,stop,strand,type,gpc,tpc
ENSG00000010803,ENST00000372595,SCMH1,ENSE00000870127,internal,1537085,chr1,41116922,41117010,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372595,SCMH1,ENSE00000768876,internal,1537086,chr1,41113283,41113526,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372595,SCMH1,ENSE00000768714,internal,1537087,chr1,41075219,41075451,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372595,SCMH1,ENSE00000768679,internal,1537088,chr1,41070595,41070721,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372595,SCMH1,ENSE00003561389,internal,1537089,chr1,41048690,41048890,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372595,SCMH1,ENSE00003619263,internal,1537090,chr1,41046407,41046598,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372595,SCMH1,ENSE00003469342,internal,1537091,chr1,41037362,41037541,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372595,SCMH1,ENSE00003690326,internal,1537092,chr1,41033983,41034048,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372595,SCMH1,ENSE00003515629,internal,1537093,chr1,41028584,41028726,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372595,SCMH1,ENSE00001190678,last,1537094,chr1,41027202,41028319,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372596,SCMH1,ENSE00001458191,first,1537128,chr1,41242059,41242116,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372596,SCMH1,ENSE00003485002,internal,1537129,chr1,41186121,41186250,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372596,SCMH1,ENSE00003554892,internal,1537125,chr1,41161364,41161432,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372596,SCMH1,ENSE00003476485,internal,1537114,chr1,41160875,41160898,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372596,SCMH1,ENSE00003669611,internal,1537115,chr1,41159725,41159933,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372596,SCMH1,ENSE00003676021,internal,1537126,chr1,41151614,41151684,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372596,SCMH1,ENSE00003491976,internal,1537127,chr1,41142878,41143112,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372596,SCMH1,ENSE00000870127,internal,1537116,chr1,41116922,41117010,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372596,SCMH1,ENSE00000768876,internal,1537117,chr1,41113283,41113526,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372596,SCMH1,ENSE00000768714,internal,1537118,chr1,41075219,41075451,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372596,SCMH1,ENSE00000768679,internal,1537119,chr1,41070595,41070721,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372596,SCMH1,ENSE00003561389,internal,1537120,chr1,41048690,41048890,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372596,SCMH1,ENSE00003619263,internal,1537121,chr1,41046407,41046598,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372596,SCMH1,ENSE00003469342,internal,1537122,chr1,41037362,41037541,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372596,SCMH1,ENSE00003515629,internal,1537123,chr1,41028584,41028726,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372596,SCMH1,ENSE00001190678,last,1537124,chr1,41027202,41028319,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372597,SCMH1,ENSE00001458191,first,1537142,chr1,41242059,41242116,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372597,SCMH1,ENSE00003485002,internal,1537143,chr1,41186121,41186250,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372597,SCMH1,ENSE00003554892,internal,1537141,chr1,41161364,41161432,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372597,SCMH1,ENSE00003476485,internal,1537130,chr1,41160875,41160898,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372597,SCMH1,ENSE00003673329,internal,1537144,chr1,41159725,41159933,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372597,SCMH1,ENSE00003693990,internal,1537131,chr1,41142878,41143112,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372597,SCMH1,ENSE00000870127,internal,1537132,chr1,41116922,41117010,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372597,SCMH1,ENSE00000768876,internal,1537133,chr1,41113283,41113526,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372597,SCMH1,ENSE00000768714,internal,1537134,chr1,41075219,41075451,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372597,SCMH1,ENSE00000768679,internal,1537135,chr1,41070595,41070721,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372597,SCMH1,ENSE00003561389,internal,1537136,chr1,41048690,41048890,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372597,SCMH1,ENSE00003619263,internal,1537137,chr1,41046407,41046598,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372597,SCMH1,ENSE00003469342,internal,1537138,chr1,41037362,41037541,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372597,SCMH1,ENSE00003515629,internal,1537139,chr1,41028584,41028726,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000372597,SCMH1,ENSE00001190678,last,1537140,chr1,41027202,41028319,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000377092,FUZ,ENSE00002153547,first,458784,chr19,49812996,49813273,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010361,ENST00000377092,FUZ,ENSE00003603035,internal,458783,chr19,49812638,49812736,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010361,ENST00000377092,FUZ,ENSE00003547908,internal,458785,chr19,49812251,49812335,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010361,ENST00000377092,FUZ,ENSE00003639001,internal,458786,chr19,49811631,49811699,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010361,ENST00000377092,FUZ,ENSE00003574557,internal,458777,chr19,49811363,49811467,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010361,ENST00000377092,FUZ,ENSE00003552756,internal,458778,chr19,49809378,49809575,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010361,ENST00000377092,FUZ,ENSE00003627713,internal,458779,chr19,49809163,49809258,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010361,ENST00000377092,FUZ,ENSE00003469612,internal,458780,chr19,49808717,49808823,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010361,ENST00000377092,FUZ,ENSE00003510620,internal,458781,chr19,49808574,49808638,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010361,ENST00000377092,FUZ,ENSE00003488105,internal,458782,chr19,49808414,49808488,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010361,ENST00000377092,FUZ,ENSE00001802323,last,458787,chr19,49806920,49807374,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000115310,ENST00000394609,RTN4,ENSE00001518992,first,1528857,chr2,55010087,55010449,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000394609,RTN4,ENSE00001330486,internal,1528858,chr2,54987491,54987698,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000394609,RTN4,ENSE00003671987,internal,1528859,chr2,54982515,54982653,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000394609,RTN4,ENSE00000809957,internal,1528860,chr2,54974695,54974764,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000394609,RTN4,ENSE00000809956,internal,1528861,chr2,54973821,54973867,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000394609,RTN4,ENSE00003581476,internal,1528862,chr2,54973563,54973621,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000394609,RTN4,ENSE00003740112,last,1528863,chr2,54972187,54973198,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000394611,RTN4,ENSE00001476633,first,1528914,chr2,55050428,55050598,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000394611,RTN4,ENSE00003549874,internal,1528911,chr2,55028164,55028220,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000394611,RTN4,ENSE00003542139,internal,1528912,chr2,55025086,55027485,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000394611,RTN4,ENSE00001330486,internal,1528906,chr2,54987491,54987698,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000394611,RTN4,ENSE00003671987,internal,1528907,chr2,54982515,54982653,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000394611,RTN4,ENSE00000809957,internal,1528908,chr2,54974695,54974764,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000394611,RTN4,ENSE00000809956,internal,1528909,chr2,54973821,54973867,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000394611,RTN4,ENSE00003581476,internal,1528910,chr2,54973563,54973621,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000394611,RTN4,ENSE00001555275,last,1528913,chr2,54972189,54973198,-,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000395148,CFLAR,ENSE00001564281,first,1313732,chr2,201116407,201116481,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000395148,CFLAR,ENSE00002684918,internal,1313730,chr2,201129729,201130146,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000395148,CFLAR,ENSE00003790546,internal,1313731,chr2,201133029,201133134,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000395148,CFLAR,ENSE00003682105,internal,1313729,chr2,201135972,201136107,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000395148,CFLAR,ENSE00001647382,last,1313733,chr2,201136198,201139877,+,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000397410,AKAP8L,ENSE00003693521,first,739245,chr19,15418911,15418988,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000397410,AKAP8L,ENSE00003607658,internal,739246,chr19,15410520,15410594,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000397410,AKAP8L,ENSE00003547549,internal,739247,chr19,15404010,15404042,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000397410,AKAP8L,ENSE00003568503,internal,739248,chr19,15403475,15403715,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000397410,AKAP8L,ENSE00003575529,internal,739249,chr19,15401150,15401603,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000397410,AKAP8L,ENSE00003710027,internal,739250,chr19,15400947,15401043,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000397410,AKAP8L,ENSE00003707414,internal,739251,chr19,15400794,15400864,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000397410,AKAP8L,ENSE00003705303,internal,739252,chr19,15400295,15400358,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000397410,AKAP8L,ENSE00003703289,internal,739253,chr19,15399302,15399410,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000397410,AKAP8L,ENSE00003506012,internal,739254,chr19,15397714,15397855,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000397410,AKAP8L,ENSE00003567904,internal,739255,chr19,15397520,15397625,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000397410,AKAP8L,ENSE00003668730,internal,739256,chr19,15397150,15397280,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000397410,AKAP8L,ENSE00003606649,internal,739257,chr19,15380517,15380612,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000397410,AKAP8L,ENSE00003487431,last,739258,chr19,15380050,15380430,-,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000397661,NFIX,ENSE00001484291,first,954295,chr19,12995608,12995864,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000397661,NFIX,ENSE00003674153,internal,954288,chr19,13025021,13025552,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000397661,NFIX,ENSE00003634013,internal,954289,chr19,13073047,13073109,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000397661,NFIX,ENSE00003567637,internal,954290,chr19,13073422,13073496,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000397661,NFIX,ENSE00003525435,internal,954291,chr19,13073906,13074026,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000397661,NFIX,ENSE00003585342,internal,954292,chr19,13075535,13075671,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000397661,NFIX,ENSE00003480560,internal,954293,chr19,13078613,13078735,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000397661,NFIX,ENSE00003591998,internal,954294,chr19,13081680,13081855,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000397661,NFIX,ENSE00003673903,internal,954296,chr19,13090299,13090390,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000397661,NFIX,ENSE00002861908,last,954297,chr19,13094635,13096201,+,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000404909,RTN4,ENSE00001552513,first,1528923,chr2,55050717,55050828,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000404909,RTN4,ENSE00003549874,internal,1528920,chr2,55028164,55028220,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000404909,RTN4,ENSE00003542139,internal,1528921,chr2,55025086,55027485,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000404909,RTN4,ENSE00001330486,internal,1528915,chr2,54987491,54987698,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000404909,RTN4,ENSE00003671987,internal,1528916,chr2,54982515,54982653,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000404909,RTN4,ENSE00000809957,internal,1528917,chr2,54974695,54974764,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000404909,RTN4,ENSE00000809956,internal,1528918,chr2,54973821,54973867,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000404909,RTN4,ENSE00003581476,internal,1528919,chr2,54973563,54973621,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000404909,RTN4,ENSE00001555275,last,1528922,chr2,54972189,54973198,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000405240,RTN4,ENSE00001550222,first,1528869,chr2,55046816,55046886,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000405240,RTN4,ENSE00003549874,internal,1528870,chr2,55028164,55028220,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000405240,RTN4,ENSE00003542139,internal,1528871,chr2,55025086,55027485,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000405240,RTN4,ENSE00001330486,internal,1528864,chr2,54987491,54987698,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000405240,RTN4,ENSE00003671987,internal,1528865,chr2,54982515,54982653,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000405240,RTN4,ENSE00000809957,internal,1528866,chr2,54974695,54974764,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000405240,RTN4,ENSE00000809956,internal,1528867,chr2,54973821,54973867,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000405240,RTN4,ENSE00003581476,internal,1528868,chr2,54973563,54973621,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000405240,RTN4,ENSE00001555275,last,1528872,chr2,54972189,54973198,-,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000417748,CFLAR,ENSE00001596597,first,1313764,chr2,201129329,201129520,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000417748,CFLAR,ENSE00002684918,internal,1313763,chr2,201129729,201130146,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000417748,CFLAR,ENSE00001667428,last,1313765,chr2,201133029,201133102,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000423241,CFLAR,ENSE00001875696,first,1313747,chr2,201118491,201118901,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000423241,CFLAR,ENSE00002684918,internal,1313745,chr2,201129729,201130146,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000423241,CFLAR,ENSE00003790546,internal,1313746,chr2,201133029,201133134,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000423241,CFLAR,ENSE00003682105,internal,1313739,chr2,201135972,201136107,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000423241,CFLAR,ENSE00003055759,internal,1313740,chr2,201140357,201140439,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000423241,CFLAR,ENSE00003640229,internal,1313741,chr2,201145378,201145432,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000423241,CFLAR,ENSE00003651940,internal,1313742,chr2,201149003,201149052,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000423241,CFLAR,ENSE00003784075,internal,1313743,chr2,201149754,201149835,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000423241,CFLAR,ENSE00003513466,internal,1313744,chr2,201160432,201160942,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000423241,CFLAR,ENSE00001662436,last,1313748,chr2,201163835,201164110,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000424542,NHERF2,ENSE00001720069,first,934621,chr16,2026902,2027218,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000424542,NHERF2,ENSE00000665163,internal,934620,chr16,2029582,2029782,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000424542,NHERF2,ENSE00003459324,internal,934622,chr16,2036324,2036503,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000424542,NHERF2,ENSE00003556781,internal,934623,chr16,2036728,2036881,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000424542,NHERF2,ENSE00003588346,internal,934624,chr16,2036955,2036998,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000424542,NHERF2,ENSE00003560936,internal,934625,chr16,2037538,2037600,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000424542,NHERF2,ENSE00001652372,last,934626,chr16,2037826,2039026,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000425030,CFLAR,ENSE00001698282,first,1313761,chr2,201122477,201122747,+,exon,protein_coding,protein_coding
ENSG00000003402,ENST00000425030,CFLAR,ENSE00001661375,last,1313762,chr2,201129729,201130053,+,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000427710,RTN4,ENSE00001713282,first,1528940,chr2,55112520,55112621,-,exon,protein_coding,protein_coding
ENSG00000115310,ENST00000427710,RTN4,ENSE00001796977,internal,1528941,chr2,55080489,55080639,-,exon,protein_coding,protein_coding
