chromosome_name,exon_chrom_start,exon_chrom_end,strand,ensembl_gene_id,ensembl_transcript_id,gene_biotype,transcript_biotype,external_gene_name,rank,ensembl_exon_id
17,7223198,7223237,1,ENSG00000072778,ENST00000542255,protein_coding,protein_coding,ACADVL,1,ENSE00002691213
17,7224715,7224884,1,ENSG00000072778,ENST00000542255,protein_coding,protein_coding,ACADVL,8,ENSE00002691261
17,7223644,7223730,1,ENSG00000072778,ENST00000579546,protein_coding,protein_coding,ACADVL,2,ENSE00003539847
17,7223813,7223875,1,ENSG00000072778,ENST00000579546,protein_coding,protein_coding,ACADVL,3,ENSE00003495192
17,7223968,7224069,1,ENSG00000072778,ENST00000579546,protein_coding,protein_coding,ACADVL,4,ENSE00003587027
17,7224642,7224714,1,ENSG00000072778,ENST00000579546,protein_coding,protein_coding,ACADVL,7,ENSE00003511252
17,7224809,7224884,1,ENSG00000072778,ENST00000579546,protein_coding,protein_coding,ACADVL,8,ENSE00003579637
17,7224321,7224393,1,ENSG00000072778,ENST00000579546,protein_coding,protein_coding,ACADVL,5,ENSE00003574374
17,7223219,7223237,1,ENSG00000072778,ENST00000579546,protein_coding,protein_coding,ACADVL,1,ENSE00002713462
17,7224484,7224552,1,ENSG00000072778,ENST00000579546,protein_coding,protein_coding,ACADVL,6,ENSE00003667762
17,7224957,7224976,1,ENSG00000072778,ENST00000579546,protein_coding,protein_coding,ACADVL,9,ENSE00002720887
17,7223505,7225236,1,ENSG00000072778,ENST00000578711,protein_coding,retained_intron,ACADVL,1,ENSE00002731214
17,7223813,7223875,1,ENSG00000072778,ENST00000583850,protein_coding,retained_intron,ACADVL,2,ENSE00003543116
17,7223968,7224069,1,ENSG00000072778,ENST00000583850,protein_coding,retained_intron,ACADVL,3,ENSE00003605361
17,7224146,7224243,1,ENSG00000072778,ENST00000583850,protein_coding,retained_intron,ACADVL,4,ENSE00003584687
17,7224321,7224393,1,ENSG00000072778,ENST00000583850,protein_coding,retained_intron,ACADVL,5,ENSE00003532887
17,7224642,7224714,1,ENSG00000072778,ENST00000583850,protein_coding,retained_intron,ACADVL,7,ENSE00003639449
17,7224809,7224884,1,ENSG00000072778,ENST00000583850,protein_coding,retained_intron,ACADVL,8,ENSE00003647134
17,7223687,7223730,1,ENSG00000072778,ENST00000583850,protein_coding,retained_intron,ACADVL,1,ENSE00002727988
17,7224484,7224552,1,ENSG00000072778,ENST00000583850,protein_coding,retained_intron,ACADVL,6,ENSE00003549739
17,7224957,7225261,1,ENSG00000072778,ENST00000583850,protein_coding,retained_intron,ACADVL,9,ENSE00002728078
17,7223968,7224069,1,ENSG00000072778,ENST00000583074,protein_coding,protein_coding_CDS_not_defined,ACADVL,2,ENSE00003605361
17,7224321,7224393,1,ENSG00000072778,ENST00000583074,protein_coding,protein_coding_CDS_not_defined,ACADVL,3,ENSE00003532887
17,7224480,7224552,1,ENSG00000072778,ENST00000583074,protein_coding,protein_coding_CDS_not_defined,ACADVL,4,ENSE00003478899
17,7223825,7223875,1,ENSG00000072778,ENST00000583074,protein_coding,protein_coding_CDS_not_defined,ACADVL,1,ENSE00002707851
17,7224715,7224825,1,ENSG00000072778,ENST00000583074,protein_coding,protein_coding_CDS_not_defined,ACADVL,5,ENSE00002723770
17,7224321,7224393,1,ENSG00000072778,ENST00000579894,protein_coding,retained_intron,ACADVL,2,ENSE00003532887
17,7223925,7224243,1,ENSG00000072778,ENST00000579894,protein_coding,retained_intron,ACADVL,1,ENSE00002702061
17,7224480,7224516,1,ENSG00000072778,ENST00000579894,protein_coding,retained_intron,ACADVL,3,ENSE00002725288
17,7224321,7224393,1,ENSG00000072778,ENST00000579391,protein_coding,retained_intron,ACADVL,2,ENSE00003532887
17,7224104,7224243,1,ENSG00000072778,ENST00000579391,protein_coding,retained_intron,ACADVL,1,ENSE00002717265
17,7224484,7224611,1,ENSG00000072778,ENST00000579391,protein_coding,retained_intron,ACADVL,3,ENSE00002694421
17,7224642,7224714,1,ENSG00000072778,ENST00000578319,protein_coding,retained_intron,ACADVL,3,ENSE00003639449
17,7224809,7224884,1,ENSG00000072778,ENST00000578319,protein_coding,retained_intron,ACADVL,4,ENSE00003647134
17,7224217,7224243,1,ENSG00000072778,ENST00000578319,protein_coding,retained_intron,ACADVL,1,ENSE00002688193
17,7224321,7224552,1,ENSG00000072778,ENST00000578319,protein_coding,retained_intron,ACADVL,2,ENSE00002717825
17,7224957,7225266,1,ENSG00000072778,ENST00000578319,protein_coding,retained_intron,ACADVL,5,ENSE00003649613
17,7224480,7224552,1,ENSG00000072778,ENST00000578809,protein_coding,retained_intron,ACADVL,2,ENSE00003478899
17,7224642,7224714,1,ENSG00000072778,ENST00000578809,protein_coding,retained_intron,ACADVL,3,ENSE00003639449
17,7224809,7224884,1,ENSG00000072778,ENST00000578809,protein_coding,retained_intron,ACADVL,4,ENSE00003647134
17,7224957,7225266,1,ENSG00000072778,ENST00000578809,protein_coding,retained_intron,ACADVL,5,ENSE00003649613
17,7224217,7224393,1,ENSG00000072778,ENST00000578809,protein_coding,retained_intron,ACADVL,1,ENSE00002697519
17,7224281,7224393,1,ENSG00000072778,ENST00000582450,protein_coding,retained_intron,ACADVL,1,ENSE00002721117
17,7224480,7224660,1,ENSG00000072778,ENST00000582450,protein_coding,retained_intron,ACADVL,2,ENSE00002685075
17,7224957,7225266,1,ENSG00000072778,ENST00000583848,protein_coding,nonsense_mediated_decay,ACADVL,4,ENSE00003649613
17,7224489,7224552,1,ENSG00000072778,ENST00000583848,protein_coding,nonsense_mediated_decay,ACADVL,1,ENSE00002723989
17,7224662,7224714,1,ENSG00000072778,ENST00000583848,protein_coding,nonsense_mediated_decay,ACADVL,2,ENSE00002702354
17,7224809,7224884,1,ENSG00000072778,ENST00000583848,protein_coding,nonsense_mediated_decay,ACADVL,3,ENSE00003558410
17,7224957,7225266,1,ENSG00000072778,ENST00000578033,protein_coding,retained_intron,ACADVL,2,ENSE00003649613
17,7224633,7224884,1,ENSG00000072778,ENST00000578033,protein_coding,retained_intron,ACADVL,1,ENSE00002696527
19,12995475,12995864,1,ENSG00000008441,ENST00000592199,protein_coding,protein_coding,NFIX,1,ENSE00003908028
19,13025021,13025552,1,ENSG00000008441,ENST00000592199,protein_coding,protein_coding,NFIX,2,ENSE00003674153
19,13073047,13073109,1,ENSG00000008441,ENST00000592199,protein_coding,protein_coding,NFIX,3,ENSE00003634013
19,13073422,13073496,1,ENSG00000008441,ENST00000592199,protein_coding,protein_coding,NFIX,4,ENSE00003567637
19,13073906,13074026,1,ENSG00000008441,ENST00000592199,protein_coding,protein_coding,NFIX,5,ENSE00003525435
19,13075535,13075671,1,ENSG00000008441,ENST00000592199,protein_coding,protein_coding,NFIX,6,ENSE00003585342
19,13078613,13078735,1,ENSG00000008441,ENST00000592199,protein_coding,protein_coding,NFIX,7,ENSE00003480560
19,13081680,13081855,1,ENSG00000008441,ENST00000592199,protein_coding,protein_coding,NFIX,8,ENSE00003591998
19,13087989,13088136,1,ENSG00000008441,ENST00000592199,protein_coding,protein_coding,NFIX,9,ENSE00003488314
19,13090299,13090390,1,ENSG00000008441,ENST00000592199,protein_coding,protein_coding,NFIX,10,ENSE00003636536
19,13094635,13098796,1,ENSG00000008441,ENST00000592199,protein_coding,protein_coding,NFIX,11,ENSE00003909140
19,13025021,13025552,1,ENSG00000008441,ENST00000397661,protein_coding,protein_coding,NFIX,2,ENSE00003674153
19,13073047,13073109,1,ENSG00000008441,ENST00000397661,protein_coding,protein_coding,NFIX,3,ENSE00003634013
19,13073422,13073496,1,ENSG00000008441,ENST00000397661,protein_coding,protein_coding,NFIX,4,ENSE00003567637
19,13073906,13074026,1,ENSG00000008441,ENST00000397661,protein_coding,protein_coding,NFIX,5,ENSE00003525435
19,13075535,13075671,1,ENSG00000008441,ENST00000397661,protein_coding,protein_coding,NFIX,6,ENSE00003585342
19,13078613,13078735,1,ENSG00000008441,ENST00000397661,protein_coding,protein_coding,NFIX,7,ENSE00003480560
19,13081680,13081855,1,ENSG00000008441,ENST00000397661,protein_coding,protein_coding,NFIX,8,ENSE00003591998
19,12995608,12995864,1,ENSG00000008441,ENST00000397661,protein_coding,protein_coding,NFIX,1,ENSE00001484291
19,13090299,13090390,1,ENSG00000008441,ENST00000397661,protein_coding,protein_coding,NFIX,9,ENSE00003673903
19,13094635,13096201,1,ENSG00000008441,ENST00000397661,protein_coding,protein_coding,NFIX,10,ENSE00002861908
19,13012188,13012266,1,ENSG00000008441,ENST00000590027,protein_coding,protein_coding,NFIX,1,ENSE00002904139
19,13025021,13025520,1,ENSG00000008441,ENST00000590027,protein_coding,protein_coding,NFIX,2,ENSE00002776483
19,13012207,13012266,1,ENSG00000008441,ENST00000585382,protein_coding,nonsense_mediated_decay,NFIX,1,ENSE00002952583
19,13025021,13025368,1,ENSG00000008441,ENST00000585382,protein_coding,nonsense_mediated_decay,NFIX,2,ENSE00002928709
19,13073047,13073109,1,ENSG00000008441,ENST00000585382,protein_coding,nonsense_mediated_decay,NFIX,3,ENSE00003693208
19,13073422,13073496,1,ENSG00000008441,ENST00000585382,protein_coding,nonsense_mediated_decay,NFIX,4,ENSE00003618420
19,13073906,13074026,1,ENSG00000008441,ENST00000585382,protein_coding,nonsense_mediated_decay,NFIX,5,ENSE00003495923
19,13075535,13075671,1,ENSG00000008441,ENST00000585382,protein_coding,nonsense_mediated_decay,NFIX,6,ENSE00003513081
19,13078613,13078735,1,ENSG00000008441,ENST00000585382,protein_coding,nonsense_mediated_decay,NFIX,7,ENSE00003671266
19,13081680,13081835,1,ENSG00000008441,ENST00000585382,protein_coding,nonsense_mediated_decay,NFIX,8,ENSE00002855985
19,13025021,13025552,1,ENSG00000008441,ENST00000587760,protein_coding,protein_coding,NFIX,2,ENSE00003674153
19,13073047,13073109,1,ENSG00000008441,ENST00000587760,protein_coding,protein_coding,NFIX,3,ENSE00003634013
19,13073422,13073496,1,ENSG00000008441,ENST00000587760,protein_coding,protein_coding,NFIX,4,ENSE00003567637
19,13073906,13074026,1,ENSG00000008441,ENST00000587760,protein_coding,protein_coding,NFIX,5,ENSE00003525435
19,13075535,13075671,1,ENSG00000008441,ENST00000587760,protein_coding,protein_coding,NFIX,6,ENSE00003585342
19,13078613,13078735,1,ENSG00000008441,ENST00000587760,protein_coding,protein_coding,NFIX,7,ENSE00003480560
19,13081680,13081855,1,ENSG00000008441,ENST00000587760,protein_coding,protein_coding,NFIX,8,ENSE00003591998
19,13090299,13090390,1,ENSG00000008441,ENST00000587760,protein_coding,protein_coding,NFIX,9,ENSE00003673903
19,13023991,13024034,1,ENSG00000008441,ENST00000587760,protein_coding,protein_coding,NFIX,1,ENSE00002968121
19,13094635,13094758,1,ENSG00000008441,ENST00000587760,protein_coding,protein_coding,NFIX,10,ENSE00002956673
19,13025021,13025552,1,ENSG00000008441,ENST00000585575,protein_coding,protein_coding,NFIX,2,ENSE00003674153
19,13073047,13073109,1,ENSG00000008441,ENST00000585575,protein_coding,protein_coding,NFIX,3,ENSE00003634013
19,13073422,13073496,1,ENSG00000008441,ENST00000585575,protein_coding,protein_coding,NFIX,4,ENSE00003567637
19,13073906,13074026,1,ENSG00000008441,ENST00000585575,protein_coding,protein_coding,NFIX,5,ENSE00003525435
19,13075535,13075671,1,ENSG00000008441,ENST00000585575,protein_coding,protein_coding,NFIX,6,ENSE00003585342
19,13078613,13078735,1,ENSG00000008441,ENST00000585575,protein_coding,protein_coding,NFIX,7,ENSE00003480560
19,13081680,13081855,1,ENSG00000008441,ENST00000585575,protein_coding,protein_coding,NFIX,8,ENSE00003591998
19,13087989,13088136,1,ENSG00000008441,ENST00000585575,protein_coding,protein_coding,NFIX,9,ENSE00003488314
19,13090299,13090390,1,ENSG00000008441,ENST00000585575,protein_coding,protein_coding,NFIX,10,ENSE00003636536
19,13024032,13024034,1,ENSG00000008441,ENST00000585575,protein_coding,protein_coding,NFIX,1,ENSE00002852064
19,13094635,13094649,1,ENSG00000008441,ENST00000585575,protein_coding,protein_coding,NFIX,11,ENSE00002903493
19,13025021,13025552,1,ENSG00000008441,ENST00000360105,protein_coding,protein_coding,NFIX,2,ENSE00003674153
19,13073047,13073109,1,ENSG00000008441,ENST00000360105,protein_coding,protein_coding,NFIX,3,ENSE00003634013
19,13073422,13073496,1,ENSG00000008441,ENST00000360105,protein_coding,protein_coding,NFIX,4,ENSE00003567637
19,13073906,13074026,1,ENSG00000008441,ENST00000360105,protein_coding,protein_coding,NFIX,5,ENSE00003525435
19,13075535,13075671,1,ENSG00000008441,ENST00000360105,protein_coding,protein_coding,NFIX,6,ENSE00003585342
19,13081680,13081855,1,ENSG00000008441,ENST00000360105,protein_coding,protein_coding,NFIX,7,ENSE00003591998
19,13090299,13090390,1,ENSG00000008441,ENST00000360105,protein_coding,protein_coding,NFIX,8,ENSE00003673903
19,13024580,13024680,1,ENSG00000008441,ENST00000360105,protein_coding,protein_coding,NFIX,1,ENSE00002823152
19,13094635,13098796,1,ENSG00000008441,ENST00000360105,protein_coding,protein_coding,NFIX,9,ENSE00003524155
19,13073047,13073109,1,ENSG00000008441,ENST00000588228,protein_coding,protein_coding,NFIX,3,ENSE00003634013
19,13073422,13073496,1,ENSG00000008441,ENST00000588228,protein_coding,protein_coding,NFIX,4,ENSE00003567637
19,13073906,13074026,1,ENSG00000008441,ENST00000588228,protein_coding,protein_coding,NFIX,5,ENSE00003525435
19,13075535,13075671,1,ENSG00000008441,ENST00000588228,protein_coding,protein_coding,NFIX,6,ENSE00003585342
19,13078613,13078735,1,ENSG00000008441,ENST00000588228,protein_coding,protein_coding,NFIX,7,ENSE00003480560
19,13081680,13081855,1,ENSG00000008441,ENST00000588228,protein_coding,protein_coding,NFIX,8,ENSE00003591998
19,13087989,13088136,1,ENSG00000008441,ENST00000588228,protein_coding,protein_coding,NFIX,9,ENSE00003488314
19,13090299,13090390,1,ENSG00000008441,ENST00000588228,protein_coding,protein_coding,NFIX,10,ENSE00003636536
19,13024581,13024684,1,ENSG00000008441,ENST00000588228,protein_coding,protein_coding,NFIX,1,ENSE00002942047
19,13025021,13025552,1,ENSG00000008441,ENST00000588228,protein_coding,protein_coding,NFIX,2,ENSE00003519907
19,13094635,13094755,1,ENSG00000008441,ENST00000588228,protein_coding,protein_coding,NFIX,11,ENSE00002754529
19,13025021,13025552,1,ENSG00000008441,ENST00000676441,protein_coding,protein_coding,NFIX,2,ENSE00003674153
19,13073047,13073109,1,ENSG00000008441,ENST00000676441,protein_coding,protein_coding,NFIX,3,ENSE00003634013
19,13073422,13073496,1,ENSG00000008441,ENST00000676441,protein_coding,protein_coding,NFIX,4,ENSE00003567637
19,13073906,13074026,1,ENSG00000008441,ENST00000676441,protein_coding,protein_coding,NFIX,5,ENSE00003525435
19,13075535,13075671,1,ENSG00000008441,ENST00000676441,protein_coding,protein_coding,NFIX,6,ENSE00003585342
19,13078613,13078735,1,ENSG00000008441,ENST00000676441,protein_coding,protein_coding,NFIX,7,ENSE00003480560
19,13081680,13081855,1,ENSG00000008441,ENST00000676441,protein_coding,protein_coding,NFIX,8,ENSE00003591998
19,13087989,13088136,1,ENSG00000008441,ENST00000676441,protein_coding,protein_coding,NFIX,9,ENSE00003488314
19,13090299,13090390,1,ENSG00000008441,ENST00000676441,protein_coding,protein_coding,NFIX,10,ENSE00003636536
19,13094635,13094755,1,ENSG00000008441,ENST00000676441,protein_coding,protein_coding,NFIX,11,ENSE00002754529
19,13024581,13024684,1,ENSG00000008441,ENST00000676441,protein_coding,protein_coding,NFIX,1,ENSE00003900485
19,13073906,13074026,1,ENSG00000008441,ENST00000586797,protein_coding,nonsense_mediated_decay,NFIX,5,ENSE00003495923
19,13075535,13075671,1,ENSG00000008441,ENST00000586797,protein_coding,nonsense_mediated_decay,NFIX,6,ENSE00003513081
19,13078613,13078735,1,ENSG00000008441,ENST00000586797,protein_coding,nonsense_mediated_decay,NFIX,7,ENSE00003671266
19,13024585,13024682,1,ENSG00000008441,ENST00000586797,protein_coding,nonsense_mediated_decay,NFIX,1,ENSE00002848984
19,13025021,13025552,1,ENSG00000008441,ENST00000586797,protein_coding,nonsense_mediated_decay,NFIX,2,ENSE00003589193
19,13073047,13073109,1,ENSG00000008441,ENST00000586797,protein_coding,nonsense_mediated_decay,NFIX,3,ENSE00003615157
19,13073422,13073496,1,ENSG00000008441,ENST00000586797,protein_coding,nonsense_mediated_decay,NFIX,4,ENSE00003636924
19,13081680,13081855,1,ENSG00000008441,ENST00000586797,protein_coding,nonsense_mediated_decay,NFIX,8,ENSE00003658447
19,13087989,13088136,1,ENSG00000008441,ENST00000586797,protein_coding,nonsense_mediated_decay,NFIX,9,ENSE00003490531
19,13090299,13090390,1,ENSG00000008441,ENST00000586797,protein_coding,nonsense_mediated_decay,NFIX,10,ENSE00003658421
19,13094635,13094684,1,ENSG00000008441,ENST00000586797,protein_coding,nonsense_mediated_decay,NFIX,11,ENSE00002960465
19,13024613,13024719,1,ENSG00000008441,ENST00000591028,protein_coding,protein_coding,NFIX,1,ENSE00002945663
19,13025021,13025495,1,ENSG00000008441,ENST00000591028,protein_coding,protein_coding,NFIX,2,ENSE00002805466
19,13024627,13024723,1,ENSG00000008441,ENST00000586873,protein_coding,protein_coding,NFIX,1,ENSE00002847390
19,13025021,13025510,1,ENSG00000008441,ENST00000586873,protein_coding,protein_coding,NFIX,2,ENSE00002927640
19,13073047,13073109,1,ENSG00000008441,ENST00000358552,protein_coding,protein_coding,NFIX,2,ENSE00003634013
19,13073422,13073496,1,ENSG00000008441,ENST00000358552,protein_coding,protein_coding,NFIX,3,ENSE00003567637
19,13073906,13074026,1,ENSG00000008441,ENST00000358552,protein_coding,protein_coding,NFIX,4,ENSE00003525435
19,13075535,13075671,1,ENSG00000008441,ENST00000358552,protein_coding,protein_coding,NFIX,5,ENSE00003585342
19,13081680,13081855,1,ENSG00000008441,ENST00000358552,protein_coding,protein_coding,NFIX,6,ENSE00003591998
19,13087989,13088136,1,ENSG00000008441,ENST00000358552,protein_coding,protein_coding,NFIX,7,ENSE00003488314
19,13090299,13090390,1,ENSG00000008441,ENST00000358552,protein_coding,protein_coding,NFIX,8,ENSE00003636536
19,13024888,13025552,1,ENSG00000008441,ENST00000358552,protein_coding,protein_coding,NFIX,1,ENSE00001184017
19,13094635,13094746,1,ENSG00000008441,ENST00000358552,protein_coding,protein_coding,NFIX,9,ENSE00003928402
19,13073047,13073109,1,ENSG00000008441,ENST00000622520,protein_coding,protein_coding,NFIX,2,ENSE00003634013
19,13073422,13073496,1,ENSG00000008441,ENST00000622520,protein_coding,protein_coding,NFIX,3,ENSE00003567637
19,13073906,13074026,1,ENSG00000008441,ENST00000622520,protein_coding,protein_coding,NFIX,4,ENSE00003525435
19,13075535,13075671,1,ENSG00000008441,ENST00000622520,protein_coding,protein_coding,NFIX,5,ENSE00003585342
19,13078613,13078735,1,ENSG00000008441,ENST00000622520,protein_coding,protein_coding,NFIX,6,ENSE00003480560
19,13090299,13090390,1,ENSG00000008441,ENST00000622520,protein_coding,protein_coding,NFIX,7,ENSE00003636536
19,13024888,13025552,1,ENSG00000008441,ENST00000622520,protein_coding,protein_coding,NFIX,1,ENSE00001184017
19,13094635,13094752,1,ENSG00000008441,ENST00000622520,protein_coding,protein_coding,NFIX,8,ENSE00003589775
19,13073047,13073109,1,ENSG00000008441,ENST00000587260,protein_coding,protein_coding,NFIX,2,ENSE00003634013
19,13073422,13073496,1,ENSG00000008441,ENST00000587260,protein_coding,protein_coding,NFIX,3,ENSE00003567637
19,13073906,13074026,1,ENSG00000008441,ENST00000587260,protein_coding,protein_coding,NFIX,4,ENSE00003525435
19,13075535,13075671,1,ENSG00000008441,ENST00000587260,protein_coding,protein_coding,NFIX,5,ENSE00003585342
19,13078613,13078735,1,ENSG00000008441,ENST00000587260,protein_coding,protein_coding,NFIX,6,ENSE00003480560
19,13081680,13081855,1,ENSG00000008441,ENST00000587260,protein_coding,protein_coding,NFIX,7,ENSE00003591998
19,13090299,13090390,1,ENSG00000008441,ENST00000587260,protein_coding,protein_coding,NFIX,8,ENSE00003673903
19,13024939,13025552,1,ENSG00000008441,ENST00000587260,protein_coding,protein_coding,NFIX,1,ENSE00002838696
19,13094635,13094770,1,ENSG00000008441,ENST00000587260,protein_coding,protein_coding,NFIX,9,ENSE00002770106
19,13073047,13073109,1,ENSG00000008441,ENST00000693124,protein_coding,protein_coding,NFIX,2,ENSE00003634013
19,13073422,13073496,1,ENSG00000008441,ENST00000693124,protein_coding,protein_coding,NFIX,3,ENSE00003567637
19,13073906,13074026,1,ENSG00000008441,ENST00000693124,protein_coding,protein_coding,NFIX,4,ENSE00003525435
19,13075535,13075671,1,ENSG00000008441,ENST00000693124,protein_coding,protein_coding,NFIX,5,ENSE00003585342
19,13090299,13090390,1,ENSG00000008441,ENST00000693124,protein_coding,protein_coding,NFIX,6,ENSE00003636536
19,13025176,13025552,1,ENSG00000008441,ENST00000693124,protein_coding,protein_coding,NFIX,1,ENSE00003931545
19,13094635,13094687,1,ENSG00000008441,ENST00000693124,protein_coding,protein_coding,NFIX,7,ENSE00003923696
19,13073047,13073109,1,ENSG00000008441,ENST00000588680,protein_coding,protein_coding_CDS_not_defined,NFIX,2,ENSE00003615157
19,13073422,13073496,1,ENSG00000008441,ENST00000588680,protein_coding,protein_coding_CDS_not_defined,NFIX,3,ENSE00003636924
19,13070003,13070069,1,ENSG00000008441,ENST00000588680,protein_coding,protein_coding_CDS_not_defined,NFIX,1,ENSE00002746470
19,13073906,13074019,1,ENSG00000008441,ENST00000588680,protein_coding,protein_coding_CDS_not_defined,NFIX,4,ENSE00002846317
2,201116154,201116481,1,ENSG00000003402,ENST00000443227,protein_coding,protein_coding,CFLAR,1,ENSE00001604629
2,201133029,201133134,1,ENSG00000003402,ENST00000443227,protein_coding,protein_coding,CFLAR,2,ENSE00003691588
2,201135972,201136107,1,ENSG00000003402,ENST00000443227,protein_coding,protein_coding,CFLAR,3,ENSE00003682105
2,201140357,201140439,1,ENSG00000003402,ENST00000443227,protein_coding,protein_coding,CFLAR,4,ENSE00003055759
2,201145378,201145432,1,ENSG00000003402,ENST00000443227,protein_coding,protein_coding,CFLAR,5,ENSE00003640229
2,201149003,201149052,1,ENSG00000003402,ENST00000443227,protein_coding,protein_coding,CFLAR,6,ENSE00003651940
2,201149754,201149835,1,ENSG00000003402,ENST00000443227,protein_coding,protein_coding,CFLAR,7,ENSE00003784075
2,201160432,201160942,1,ENSG00000003402,ENST00000443227,protein_coding,protein_coding,CFLAR,8,ENSE00003513466
2,201163835,201164162,1,ENSG00000003402,ENST00000443227,protein_coding,protein_coding,CFLAR,9,ENSE00001623689
2,201135972,201136107,1,ENSG00000003402,ENST00000309955,protein_coding,protein_coding,CFLAR,4,ENSE00003682105
2,201140357,201140439,1,ENSG00000003402,ENST00000309955,protein_coding,protein_coding,CFLAR,5,ENSE00003055759
2,201145378,201145432,1,ENSG00000003402,ENST00000309955,protein_coding,protein_coding,CFLAR,6,ENSE00003640229
2,201149003,201149052,1,ENSG00000003402,ENST00000309955,protein_coding,protein_coding,CFLAR,7,ENSE00003651940
2,201149754,201149835,1,ENSG00000003402,ENST00000309955,protein_coding,protein_coding,CFLAR,8,ENSE00003784075
2,201160432,201160942,1,ENSG00000003402,ENST00000309955,protein_coding,protein_coding,CFLAR,9,ENSE00003513466
2,201116164,201116481,1,ENSG00000003402,ENST00000309955,protein_coding,protein_coding,CFLAR,1,ENSE00001717236
2,201129729,201130146,1,ENSG00000003402,ENST00000309955,protein_coding,protein_coding,CFLAR,2,ENSE00002684918
2,201133029,201133134,1,ENSG00000003402,ENST00000309955,protein_coding,protein_coding,CFLAR,3,ENSE00003790546
2,201163835,201176687,1,ENSG00000003402,ENST00000309955,protein_coding,protein_coding,CFLAR,10,ENSE00001931152
2,201135972,201136107,1,ENSG00000003402,ENST00000341222,protein_coding,protein_coding,CFLAR,4,ENSE00003682105
2,201140357,201140439,1,ENSG00000003402,ENST00000341222,protein_coding,protein_coding,CFLAR,5,ENSE00003055759
2,201129729,201130146,1,ENSG00000003402,ENST00000341222,protein_coding,protein_coding,CFLAR,2,ENSE00002684918
2,201133029,201133134,1,ENSG00000003402,ENST00000341222,protein_coding,protein_coding,CFLAR,3,ENSE00003790546
2,201116167,201116481,1,ENSG00000003402,ENST00000341222,protein_coding,protein_coding,CFLAR,1,ENSE00001253295
2,201141374,201141598,1,ENSG00000003402,ENST00000341222,protein_coding,protein_coding,CFLAR,6,ENSE00001671465
2,201135972,201136107,1,ENSG00000003402,ENST00000341582,protein_coding,protein_coding,CFLAR,4,ENSE00003682105
2,201140357,201140439,1,ENSG00000003402,ENST00000341582,protein_coding,protein_coding,CFLAR,5,ENSE00003055759
2,201149754,201149835,1,ENSG00000003402,ENST00000341582,protein_coding,protein_coding,CFLAR,6,ENSE00003784075
2,201160432,201160942,1,ENSG00000003402,ENST00000341582,protein_coding,protein_coding,CFLAR,7,ENSE00003513466
2,201129729,201130146,1,ENSG00000003402,ENST00000341582,protein_coding,protein_coding,CFLAR,2,ENSE00002684918
2,201133029,201133134,1,ENSG00000003402,ENST00000341582,protein_coding,protein_coding,CFLAR,3,ENSE00003790546
2,201116207,201116481,1,ENSG00000003402,ENST00000341582,protein_coding,protein_coding,CFLAR,1,ENSE00001877784
2,201163835,201164279,1,ENSG00000003402,ENST00000341582,protein_coding,protein_coding,CFLAR,8,ENSE00001768912
2,201135972,201136107,1,ENSG00000003402,ENST00000342795,protein_coding,protein_coding,CFLAR,4,ENSE00003682105
2,201140357,201140439,1,ENSG00000003402,ENST00000342795,protein_coding,protein_coding,CFLAR,5,ENSE00003055759
2,201145378,201145432,1,ENSG00000003402,ENST00000342795,protein_coding,protein_coding,CFLAR,6,ENSE00003640229
2,201149003,201149052,1,ENSG00000003402,ENST00000342795,protein_coding,protein_coding,CFLAR,7,ENSE00003651940
2,201149754,201149835,1,ENSG00000003402,ENST00000342795,protein_coding,protein_coding,CFLAR,8,ENSE00003784075
2,201129729,201130146,1,ENSG00000003402,ENST00000342795,protein_coding,protein_coding,CFLAR,2,ENSE00002684918
2,201133029,201133134,1,ENSG00000003402,ENST00000342795,protein_coding,protein_coding,CFLAR,3,ENSE00003790546
2,201116239,201116481,1,ENSG00000003402,ENST00000342795,protein_coding,protein_coding,CFLAR,1,ENSE00001914733
2,201154137,201154576,1,ENSG00000003402,ENST00000342795,protein_coding,protein_coding,CFLAR,9,ENSE00001862667
2,201135972,201136107,1,ENSG00000003402,ENST00000395148,protein_coding,protein_coding,CFLAR,4,ENSE00003682105
2,201129729,201130146,1,ENSG00000003402,ENST00000395148,protein_coding,protein_coding,CFLAR,2,ENSE00002684918
2,201133029,201133134,1,ENSG00000003402,ENST00000395148,protein_coding,protein_coding,CFLAR,3,ENSE00003790546
2,201116407,201116481,1,ENSG00000003402,ENST00000395148,protein_coding,protein_coding,CFLAR,1,ENSE00001564281
2,201136198,201139877,1,ENSG00000003402,ENST00000395148,protein_coding,protein_coding,CFLAR,5,ENSE00001647382
2,201129729,201130146,1,ENSG00000003402,ENST00000441224,protein_coding,protein_coding,CFLAR,2,ENSE00002684918
2,201133029,201133134,1,ENSG00000003402,ENST00000441224,protein_coding,protein_coding,CFLAR,3,ENSE00003790546
2,201116837,201116967,1,ENSG00000003402,ENST00000441224,protein_coding,protein_coding,CFLAR,1,ENSE00001802556
2,201117039,201117142,1,ENSG00000003402,ENST00000433445,protein_coding,protein_coding,CFLAR,1,ENSE00001700691
2,201129729,201130059,1,ENSG00000003402,ENST00000433445,protein_coding,protein_coding,CFLAR,2,ENSE00001774293
2,201135972,201136107,1,ENSG00000003402,ENST00000423241,protein_coding,protein_coding,CFLAR,4,ENSE00003682105
